interaction_id,duration_sec,outcome,escalated_flag,resolved_flag,friction_level,next_steps,ai_memo_text,timestamp,customer_id,rep_id,subreason,aht_sec,aht_min,profanity_count,repeat_7d_flag,repeat_30d_flag,fcr_7d_flag,fcr_30d_flag,trust_score,profanity,subreason_std,outcome_std
NW-20251014-0000840,357,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T00:58:28] Interaction NW-20251014-0000840 | Cust=C0000001 | Rep=REP00137 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T00:58:28,C0000001,REP00137,Availability,357,5.95,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20251218-0012000,611,Escalated,1,0,0.3926,Created trouble ticket (NW-TKT-9777931); follow-up expected within 1-3 days; customer advised to restart device after updates.,"[2025-12-18T03:36:45] Interaction NW-20251218-0012000 | Cust=C0009115 | Rep=REP00007 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.393). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; trouble ticket opened for network review. Trouble ticket created: NW-TKT-9777931. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Verified account status and line provisioning (SIM/eSIM).; Checked for known outages/maintenance impacting the customer area.; Guided device network refresh (restart/airplane mode).. Next: Created trouble ticket (NW-TKT-9777931); follow-up expected within 1-3 days; customer advised to restart device after updates.",2025-12-18T03:36:45,C0009115,REP00007,Availability (including rural call completion),611,10.18,0,0,0,1,1,55.33,0,Rural Call Completion,Ticket-Created
NW-20260205-0005392,609,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-05T15:03:10] Interaction NW-20260205-0005392 | Cust=C0009115 | Rep=REP00154 | Reason=Rural Call Completion | Signals(tone=frustrated, friction=0.35). Customer reports calls failing to connect and texts intermittently not sending. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Created trouble ticket with documented reproduction details.; Collected timestamps + locations for pattern documentation.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-05T15:03:10,C0009115,REP00154,Availability (including rural call completion),609,10.15,0,0,0,1,1,67,0,Rural Call Completion,Pending-Monitor
NW-20260209-0003125,240,Resolved,0,1,0.2521,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2026-02-09T21:44:47] Interaction NW-20260209-0003125 | Cust=C0009115 | Rep=REP00192 | Reason=Number Spoofing | Signals(tone=calm, friction=0.252). Customer reports number spoofing: others claim they received calls they did not place. Resolved during interaction. Actions: Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2026-02-09T21:44:47,C0009115,REP00192,Telemarketing (including do not call and spoofing),240,4,0,0,0,1,1,81.66,0,Number Spoofing,Resolved
NW-20251002-0008945,304,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-02T09:43:38] Interaction NW-20251002-0008945 | Cust=C0009117 | Rep=REP00029 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Verified account status and line provisioning (SIM/eSIM).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-02T09:43:38,C0009117,REP00029,Speed,304,5.07,0,0,0,1,1,67,0,Coverage / Dropped Calls,Pending-Monitor
NW-20251207-0007959,494,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-07T08:58:31] Interaction NW-20251207-0007959 | Cust=C0009117 | Rep=REP00195 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Explained proration/plan change timing if applicable.; Reviewed bill line items and service charges.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-07T08:58:31,C0009117,REP00195,Billing,494,8.23,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20260105-0019893,747,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-05T19:29:23] Interaction NW-20260105-0019893 | Cust=C0009117 | Rep=REP00137 | Reason=Other: Open Internet/Net Neutrality | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Open Internet/Net Neutrality. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-05T19:29:23,C0009117,REP00137,Open Internet/Net Neutrality,747,12.45,0,0,1,1,0,61,0,Other: Open Internet/Net Neutrality,Pending-Monitor
NW-20260123-0006023,448,Resolved,0,1,0.5513,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2026-01-23T00:12:54] Interaction NW-20260123-0006023 | Cust=C0009117 | Rep=REP00039 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.551). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Verified account status and line provisioning (SIM/eSIM).; Guided device network refresh (restart/airplane mode).; Created trouble ticket with documented reproduction details.; Collected timestamps + locations for pattern documentation.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2026-01-23T00:12:54,C0009117,REP00039,Interference (including signal jammers),448,7.47,0,0,0,1,1,68.19,0,Coverage / Dropped Calls,Resolved
NW-20251220-0005914,495,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-20T06:09:33] Interaction NW-20251220-0005914 | Cust=C0009118 | Rep=REP00181 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-20T06:09:33,C0009118,REP00181,Telemarketing (including do not call and spoofing),495,8.25,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251022-0015036,322,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-22T01:35:12] Interaction NW-20251022-0015036 | Cust=C0009119 | Rep=REP00139 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Confirmed discount prerequisites (autopay/paperless).; Reviewed bill line items and service charges.; Applied billing correction workflow where eligible.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-22T01:35:12,C0009119,REP00139,Billing,322,5.37,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251231-0007488,862,Escalated,1,0,0.4296,Created trouble ticket (NW-TKT-2183411); follow-up expected within 1-3 days; customer advised to restart device after updates.,"[2025-12-31T22:12:51] Interaction NW-20251231-0007488 | Cust=C0009119 | Rep=REP00226 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.43). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; trouble ticket opened for network review. Trouble ticket created: NW-TKT-2183411. Actions: Collected timestamps + locations for pattern documentation.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Created trouble ticket with documented reproduction details.; Checked for known outages/maintenance impacting the customer area.. Next: Created trouble ticket (NW-TKT-2183411); follow-up expected within 1-3 days; customer advised to restart device after updates.",2025-12-31T22:12:51,C0009119,REP00226,Speed,862,14.37,0,0,0,1,1,53.67,0,Coverage / Dropped Calls,Ticket-Created
NW-20251006-0016788,606,Resolved,0,1,0.4312,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-10-06T15:01:29] Interaction NW-20251006-0016788 | Cust=C0009120 | Rep=REP00250 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.431). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.; Explained number spoofing/scam call patterns.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-10-06T15:01:29,C0009120,REP00250,Telemarketing (including do not call and spoofing),606,10.1,0,0,1,1,0,67.6,0,Number Spoofing,Resolved
NW-20251025-0018214,521,Resolved,0,1,0.3424,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2025-10-25T08:02:52] Interaction NW-20251025-0018214 | Cust=C0009120 | Rep=REP00092 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.342). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Applied billing correction workflow where eligible.; Confirmed discount prerequisites (autopay/paperless).; Reviewed bill line items and service charges.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2025-10-25T08:02:52,C0009120,REP00092,Billing,521,8.68,0,0,0,1,1,77.59,0,Billing Dispute,Resolved
NW-20251030-0013557,472,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-30T13:41:50] Interaction NW-20251030-0013557 | Cust=C0009120 | Rep=REP00231 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Enabled scam call protection / call filtering settings.; Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-30T13:41:50,C0009120,REP00231,Telemarketing (including do not call and spoofing),472,7.87,0,0,1,1,0,61,0,Number Spoofing,Pending-Monitor
NW-20251116-0003623,769,Resolved,0,1,0.2741,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2025-11-16T09:00:09] Interaction NW-20251116-0003623 | Cust=C0009120 | Rep=REP00219 | Reason=Billing Dispute | Signals(tone=calm, friction=0.274). Customer questions a higher-than-expected bill and requests charge breakdown. Resolved during interaction. Actions: Applied billing correction workflow where eligible.; Explained proration/plan change timing if applicable.; Reviewed bill line items and service charges.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2025-11-16T09:00:09,C0009120,REP00219,Billing,769,12.82,0,0,0,1,1,80.67,0,Billing Dispute,Resolved
NW-20260215-0013494,572,Resolved,0,1,0.3938,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2026-02-15T12:49:05] Interaction NW-20260215-0013494 | Cust=C0009120 | Rep=REP00066 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.394). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Reviewed request and provided guidance.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2026-02-15T12:49:05,C0009120,REP00066,Equipment,572,9.53,0,0,0,1,1,75.28,0,Other: Equipment,Resolved
